AÑO,CONCURSO,ÁREA,CARRERA,PLANTEL,OFERTA,ASPIRANTES,PRESENTARON EXAMEN,ACIERTOS MÍNIMOS,SELECCIONADOS
2025,Mayo,2,(202)  CIRUJANO DENTISTA,FES IZTACALA,148,2841,2516,90,151
2025,Mayo,2,(202)  CIRUJANO DENTISTA,FACULTAD DE ODONTOLOGÍA,115,3126,2667,100,123
2025,Mayo,2,(202)  CIRUJANO DENTISTA,FES ZARAGOZA,125,2630,2385,92,127
2025,Mayo,2,(203)  ENFERMERIA Y OBSTETRICIA,FACULTAD DE ENFERMERIA Y OBSTETRICIA,70,2464,2141,90,77
2025,Mayo,2,(204)  INGENIERIA AGRICOLA,FES CUAUTITLÁN,69,321,275,59,70
2025,Mayo,2,(205)  INGENIERIA EN ALIMENTOS,FES CUAUTITLÁN,121,501,453,62,124
2025,Mayo,2,(207)  MEDICINA VETERINARIA Y ZOOTECNIA,FES CUAUTITLÁN,115,2267,1997,89,119
2025,Mayo,2,(207)  MEDICINA VETERINARIA Y ZOOTECNIA,FACULTAD DE MEDICINA VETERINARIA Y ZOOTECNIA,85,4198,3523,104,88
2025,Mayo,2,(208)  MEDICO CIRUJANO,FACULTAD DE MEDICINA,176,16507,13632,114,215
2025,Mayo,2,(208)  MEDICO CIRUJANO,FES IZTACALA,100,6050,5276,109,118
2025,Mayo,2,(208)  MEDICO CIRUJANO,FES ZARAGOZA,50,4481,3943,109,58
2025,Mayo,2,(209)  OPTOMETRIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,39,86,63,45,38
2025,Mayo,2,(209)  OPTOMETRIA,FES IZTACALA,37,337,301,77,37
2025,Mayo,2,(210)  PSICOLOGIA,FES ZARAGOZA,120,3202,2854,88,125
2025,Mayo,2,(210)  PSICOLOGIA,FES IZTACALA,110,2547,2261,87,112
2025,Mayo,2,(210)  PSICOLOGIA,FACULTAD DE PSICOLOGÍA,80,4603,3863,107,80
2025,Mayo,2,(210)  PSICOLOGIA,TLAXCALA,25,72,60,50,28
2025,Mayo,2,(211)  QUIMICA,FACULTAD DE QUÍMICA,32,429,356,99,34
2025,Mayo,2,(211)  QUIMICA,FES CUAUTITLÁN,38,157,141,67,40
2025,Mayo,2,(212)  QUIMICA DE ALIMENTOS,FACULTAD DE QUÍMICA,48,547,470,91,48
2025,Mayo,2,(213)  QUIMICA FARMACEUTICO BIOLOGICA,FACULTAD DE QUÍMICA,60,2370,2031,104,71
2025,Mayo,2,(213)  QUIMICA FARMACEUTICO BIOLOGICA,FES ZARAGOZA,55,1499,1340,102,55
2025,Mayo,2,(214)  QUIMICA INDUSTRIAL,FES CUAUTITLÁN,60,249,219,59,61
2025,Mayo,2,(216)  CIENCIAS AMBIENTALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MÉRIDA,50,48,36,45,22
2025,Mayo,2,(216)  CIENCIAS AMBIENTALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,95,49,42,45,28
2025,Mayo,2,(217)  MANEJO SUSTENTABLE DE ZONAS COSTERAS,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MÉRIDA,40,62,43,45,21
2025,Mayo,2,(218)  BIOQUIMICA DIAGNOSTICA,FES CUAUTITLÁN,25,441,391,91,26
2025,Mayo,2,(219)  FARMACIA,FES CUAUTITLÁN,85,320,279,63,85
2025,Mayo,2,(220)  ENFERMERIA,TLAXCALA,18,96,78,56,19
2025,Mayo,2,(220)  ENFERMERIA,FES ZARAGOZA,180,3053,2740,79,180
2025,Mayo,2,(220)  ENFERMERIA,FES IZTACALA,130,1990,1781,77,132
2025,Mayo,2,(220)  ENFERMERIA,FACULTAD DE ENFERMERIA Y OBSTETRICIA,160,1665,1415,75,161
2025,Mayo,2,(221)  FISIOTERAPIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,63,505,384,61,68
2025,Mayo,2,(222)  ODONTOLOGIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,65,1279,1018,83,71
2025,Mayo,2,(223)  CIENCIAS AGROGENOMICAS,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,17,85,66,62,18
2025,Mayo,2,(225)  ECOLOGIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,35,38,23,46,15
2025,Mayo,2,(225)  ECOLOGIA,FES IZTACALA,27,106,89,63,27
2025,Mayo,2,(225)  ECOLOGIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MÉRIDA,22,38,22,45,14
2025,Mayo,2,(227)  NUTRIOLOGIA,FES ZARAGOZA,55,2006,1673,95,56
2025,Mayo,2,(228)  ORTESIS Y PROTESIS,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD JURIQUILLA,22,138,108,72,23
2025,Mayo,2,(230)  CIENCIAS AGROFORESTALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,35,43,37,45,23
2025,Mayo,3,(301)  ADMINISTRACION,FACULTAD DE CONTADURÍA Y ADMINISTRACIÓN,390,6848,5843,90,422
2025,Mayo,3,(301)  ADMINISTRACION,OAXACA,70,289,234,45,162
2025,Mayo,3,(301)  ADMINISTRACION,FES CUAUTITLÁN,240,1202,1015,60,256
2025,Mayo,3,(302)  CIENCIAS DE LA COMUNICACION,FACULTAD DE CIENCIAS POLÍTICAS Y SOCIALES,69,1494,1262,98,74
2025,Mayo,3,(303)  CIENCIAS POLITICAS Y ADMON PUBLICA,FACULTAD DE CIENCIAS POLÍTICAS Y SOCIALES,61,738,607,92,61
2025,Mayo,3,(303)  CIENCIAS POLITICAS Y ADMON PUBLICA,FES ACATLÁN,70,400,354,67,70
2025,Mayo,3,(304)  CONTADURIA,FACULTAD DE CONTADURÍA Y ADMINISTRACIÓN,580,5760,4990,86,601
2025,Mayo,3,(304)  CONTADURIA,OAXACA,70,269,222,45,152
2025,Mayo,3,(304)  CONTADURIA,FES CUAUTITLÁN,325,1163,1021,60,335
2025,Mayo,3,(305)  DERECHO,FES ARAGÓN,249,3662,3249,79,250
2025,Mayo,3,(305)  DERECHO,FACULTAD DE DERECHO,556,7184,6115,89,576
2025,Mayo,3,(305)  DERECHO,FES ACATLÁN,199,2397,2091,71,265
2025,Mayo,3,(306)  ECONOMIA,FACULTAD DE ECONOMÍA,475,2158,1856,76,500
2025,Mayo,3,(306)  ECONOMIA,FES ARAGÓN,130,822,737,74,131
2025,Mayo,3,(306)  ECONOMIA,FES ACATLÁN,140,634,561,68,142
2025,Mayo,3,(307)  GEOGRAFIA,FACULTAD DE FILOSOFÍA Y LETRAS,35,142,129,66,40
2025,Mayo,3,(308)  INFORMATICA,FES CUAUTITLÁN,75,278,236,60,78
2025,Mayo,3,(309)  PLANIF PARA EL DESARROLLO AGROPECUARIO,FES ARAGÓN,97,131,111,45,61
2025,Mayo,3,(310)  RELACIONES INTERNACIONALES,FES ACATLÁN,63,966,862,86,69
2025,Mayo,3,(310)  RELACIONES INTERNACIONALES,FES ARAGÓN,82,1354,1210,87,85
2025,Mayo,3,(310)  RELACIONES INTERNACIONALES,FACULTAD DE CIENCIAS POLÍTICAS Y SOCIALES,39,1304,1096,102,40
2025,Mayo,3,(311)  SOCIOLOGIA,FES ARAGÓN,47,192,168,50,71
2025,Mayo,3,(311)  SOCIOLOGIA,FES ACATLÁN,80,172,156,45,74
2025,Mayo,3,(311)  SOCIOLOGIA,FACULTAD DE CIENCIAS POLÍTICAS Y SOCIALES,66,260,218,73,68
2025,Mayo,3,(312)  TRABAJO SOCIAL,ESCUELA NACIONAL DE TRABAJO SOCIAL,340,1021,918,46,432
2025,Mayo,3,(313)  ECONOMIA INDUSTRIAL,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,65,177,148,58,72
2025,Mayo,3,(314)  ADMINISTRACION AGROPECUARIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,35,59,44,45,21
2025,Mayo,3,(315)  COMUNICACION,FES ACATLÁN,80,848,723,68,177
2025,Mayo,3,(316)  COMUNICACION Y PERIODISMO,FES ARAGÓN,145,1164,1019,64,274
2025,Mayo,3,(317)  ESTUDIOS SOCIALES Y GESTION LOCAL,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,29,23,17,55,12
2025,Mayo,3,(318)  DESARROLLO COMUNITARIO PARA EL ENVEJECIMIENTO,FES ZARAGOZA,47,109,96,46,51
2025,Mayo,3,(318)  DESARROLLO COMUNITARIO PARA EL ENVEJECIMIENTO,TLAXCALA,47,4,4,52,3
2025,Mayo,3,(319)  ANTROPOLOGIA,FACULTAD DE CIENCIAS POLÍTICAS Y SOCIALES,88,340,275,74,88
2025,Mayo,3,(320)  DESARROLLO TERRITORIAL,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,36,18,14,53,10
2025,Mayo,3,(322)  GEOGRAFIA APLICADA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MÉRIDA,23,5,4,45,4
2025,Mayo,3,(322)  GEOGRAFIA APLICADA,ESCUELA NACIONAL DE CIENCIAS DE LA TIERRA,30,56,49,63,30
2025,Mayo,3,(323)  TURISMO Y DESARROLLO SOSTENIBLE,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,32,122,85,45,47
2025,Mayo,3,(324)  SOCIOLOGIA APLICADA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MÉRIDA,25,27,14,49,10
2025,Mayo,4,(401)  ARTES VISUALES,FACULTAD DE ARTES Y DISEÑO,78,2002,1713,96,82
2025,Mayo,4,(402)  BIBLIOTECOLOGIA Y ESTUDIOS DE LA INFORMACION,FACULTAD DE FILOSOFÍA Y LETRAS,55,118,108,45,68
2025,Mayo,4,(403)  CANTO,FACULTAD DE MÚSICA,19,72,46,46,20
2025,Mayo,4,(404)  COMPOSICION,FACULTAD DE MÚSICA,21,83,52,45,37
2025,Mayo,4,(405)  DISEÑO Y COMUNICACION VISUAL,FES CUAUTITLÁN,30,614,524,87,31
2025,Mayo,4,(405)  DISEÑO Y COMUNICACION VISUAL,FACULTAD DE ARTES Y DISEÑO,50,1546,1318,100,59
2025,Mayo,4,(406)  DISEÑO GRAFICO,FES ACATLÁN,36,1710,1489,97,36
2025,Mayo,4,(407)  EDUCACION MUSICAL,FACULTAD DE MÚSICA,28,51,35,45,21
2025,Mayo,4,(408)  ENSEÑANZA DE INGLES,FES ACATLÁN,98,260,185,45,131
2025,Mayo,4,(409)  ESTUDIOS LATINOAMERICANOS,FACULTAD DE FILOSOFÍA Y LETRAS,38,147,128,55,84
2025,Mayo,4,(410)  ETNOMUSICOLOGIA,FACULTAD DE MÚSICA,20,9,8,50,7
2025,Mayo,4,(411)  FILOSOFIA,FES ACATLÁN,77,115,96,45,63
2025,Mayo,4,(411)  FILOSOFIA,FACULTAD DE FILOSOFÍA Y LETRAS,50,400,337,81,77
2025,Mayo,4,(412)  HISTORIA,OAXACA,22,10,8,47,8
2025,Mayo,4,(412)  HISTORIA,FACULTAD DE FILOSOFÍA Y LETRAS,35,321,279,68,112
2025,Mayo,4,(412)  HISTORIA,FES ACATLÁN,47,133,120,45,100
2025,Mayo,4,(413)  INSTRUMENTISTA,FACULTAD DE MÚSICA,102,137,101,45,75
2025,Mayo,4,(414)  LENGUA Y LITERATURAS HISPANICAS,FES ACATLÁN,45,61,57,50,45
2025,Mayo,4,(414)  LENGUA Y LITERATURAS HISPANICAS,FACULTAD DE FILOSOFÍA Y LETRAS,45,232,199,69,88
2025,Mayo,4,(415)  LENGUA Y LITERATURAS MODERNAS (LETRAS ALEMANAS),FACULTAD DE FILOSOFÍA Y LETRAS,27,15,11,46,6
2025,Mayo,4,(416)  LENGUA Y LITERATURAS MODERNAS (LETRAS FRANCESAS),FACULTAD DE FILOSOFÍA Y LETRAS,37,21,13,45,10
2025,Mayo,4,(417)  LENGUA Y LITERATURAS MODERNAS (LETRAS INGLESAS),FACULTAD DE FILOSOFÍA Y LETRAS,125,145,101,45,86
2025,Mayo,4,(418)  LENGUA Y LITERATURAS MODERNAS (LETRAS ITALIANAS),FACULTAD DE FILOSOFÍA Y LETRAS,23,28,24,47,18
2025,Mayo,4,(419)  LETRAS CLASICAS,FACULTAD DE FILOSOFÍA Y LETRAS,20,72,62,77,23
2025,Mayo,4,(420)  LITERATURA DRAMATICA Y TEATRO,FACULTAD DE FILOSOFÍA Y LETRAS,32,399,343,93,33
2025,Mayo,4,(421)  PEDAGOGIA,FACULTAD DE FILOSOFÍA Y LETRAS,150,2048,1805,76,154
2025,Mayo,4,(421)  PEDAGOGIA,FES ARAGÓN,135,1868,1702,70,135
2025,Mayo,4,(421)  PEDAGOGIA,FES ACATLÁN,85,1111,1007,67,91
2025,Mayo,4,(422)  PIANO,FACULTAD DE MÚSICA,33,28,18,51,15
2025,Mayo,4,(429)  DESARROLLO Y GESTION INTERCULTURALES,FACULTAD DE FILOSOFÍA Y LETRAS,17,81,68,75,17
2025,Mayo,4,(429)  DESARROLLO Y GESTION INTERCULTURALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,36,26,23,45,13
2025,Mayo,4,(429)  DESARROLLO Y GESTION INTERCULTURALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MÉRIDA,29,20,13,56,7
2025,Mayo,4,(430)  LENGUA Y LITERATURAS MODERNAS (LETRAS PORTUGUESAS),FACULTAD DE FILOSOFÍA Y LETRAS,19,12,12,44,7
2025,Mayo,4,(431)  GEOHISTORIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,29,11,8,48,6
2025,Mayo,4,(432)  LITERATURA INTERCULTURAL,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,29,25,20,45,17
2025,Mayo,4,(433)  HISTORIA DEL ARTE,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,35,26,20,55,18
2025,Mayo,4,(434)  ARTE Y DISEÑO,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,70,193,151,58,70
2025,Mayo,4,(434)  ARTE Y DISEÑO,"PLANTEL TAXCO, GRO",45,116,91,48,45
2025,Mayo,4,(436)  TEATRO Y ACTUACION,FACULTAD DE MÚSICA,174,764,650,65,178
2025,Mayo,4,(437)  ADMINISTRACION DE ARCHIVOS Y GESTION DOCUMENTAL,FACULTAD DE FILOSOFÍA Y LETRAS,15,95,81,55,16
2025,Mayo,4,(438)  MUSICA Y TECNOLOGIA ARTISTICA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,22,66,25,46,22
2025,Mayo,4,(439)  LINGÜISTICA APLICADA,"ESCUELA NACIONAL DE LENGUAS, LINGÜÍSTICA Y TRADUCCIÓN",34,143,75,55,34
2025,Mayo,4,(440)  TRADUCCION,"ESCUELA NACIONAL DE LENGUAS, LINGÜÍSTICA Y TRADUCCIÓN",19,566,329,106,19
2025,Mayo,4,(440)  TRADUCCION,"SAN MIGUEL DE ALLENDE, GUANAJUATO",32,42,20,45,20
2026,Mayo,1,(101)  ACTUARIA,FACULTAD DE CIENCIAS,70,1614,1395,113,86
2026,Mayo,1,(101)  ACTUARIA,FES ACATLÁN,51,773,668,108,54
2026,Mayo,1,(102)  ARQUITECTURA,FACULTAD DE ARQUITECTURA,250,4730,4032,108,276
2026,Mayo,1,(102)  ARQUITECTURA,FES ACATLÁN,86,1479,1266,99,110
2026,Mayo,1,(102)  ARQUITECTURA,FES ARAGÓN,95,1869,1628,103,106
2026,Mayo,1,(103)  ARQUITECTURA DE PAISAJE,FACULTAD DE ARQUITECTURA,25,308,270,100,27
2026,Mayo,1,(104)  CIENCIAS DE LA COMPUTACION,FACULTAD DE CIENCIAS,40,1270,1042,113,47
2026,Mayo,1,(105)  DISEÑO INDUSTRIAL,FES ARAGÓN,23,822,662,106,26
2026,Mayo,1,(106)  FISICA,FACULTAD DE CIENCIAS,80,876,734,108,90
2026,Mayo,1,(107)  INGENIERIA CIVIL,FES ARAGÓN,142,777,662,87,144
2026,Mayo,1,(107)  INGENIERIA CIVIL,FACULTAD DE INGENIERÍA,130,1501,1263,104,133
2026,Mayo,1,(107)  INGENIERIA CIVIL,FES ACATLÁN,104,647,557,89,104
2026,Mayo,1,(108)  INGENIERIA DE MINAS Y METALURGIA,FACULTAD DE INGENIERÍA,24,137,101,90,24
2026,Mayo,1,(109)  INGENIERIA ELECTRICA ELECTRONICA,FES ARAGÓN,63,592,519,96,67
2026,Mayo,1,(109)  INGENIERIA ELECTRICA ELECTRONICA,FACULTAD DE INGENIERÍA,100,1468,1276,107,113
2026,Mayo,1,(110)  INGENIERIA EN COMPUTACION,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MÉRIDA,25,42,34,44,27
2026,Mayo,1,(110)  INGENIERIA EN COMPUTACION,FES ARAGÓN,82,1689,1472,104,100
2026,Mayo,1,(110)  INGENIERIA EN COMPUTACION,FACULTAD DE INGENIERÍA,110,2925,2535,109,153
2026,Mayo,1,(110)  INGENIERIA EN COMPUTACION,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD JURIQUILLA,45,137,115,70,65
2026,Mayo,1,(111)  INGENIERIA EN TELECOMUNICACIONES,FACULTAD DE INGENIERÍA,25,227,204,101,26
2026,Mayo,1,(112)  INGENIERIA GEOFISICA,FACULTAD DE INGENIERÍA,22,74,63,80,22
2026,Mayo,1,(113)  INGENIERIA GEOLOGICA,FACULTAD DE INGENIERÍA,30,118,101,87,30
2026,Mayo,1,(114)  INGENIERIA INDUSTRIAL,FES CUAUTITLÁN,41,451,403,95,44
2026,Mayo,1,(114)  INGENIERIA INDUSTRIAL,FES ARAGÓN,50,662,562,99,56
2026,Mayo,1,(114)  INGENIERIA INDUSTRIAL,FACULTAD DE INGENIERÍA,71,1176,997,108,80
2026,Mayo,1,(115)  INGENIERIA MECANICA,FACULTAD DE INGENIERÍA,64,2131,1766,110,85
2026,Mayo,1,(115)  INGENIERIA MECANICA,FES ARAGÓN,39,967,803,104,41
2026,Mayo,1,(116)  INGENIERIA MECANICA ELECTRICA,FES CUAUTITLÁN,106,698,588,86,107
2026,Mayo,1,(117)  INGENIERIA PETROLERA,FACULTAD DE INGENIERÍA,62,531,451,98,62
2026,Mayo,1,(118)  INGENIERIA QUIMICA,FACULTAD DE QUÍMICA,55,645,558,108,56
2026,Mayo,1,(118)  INGENIERIA QUIMICA,FES CUAUTITLÁN,66,284,238,85,67
2026,Mayo,1,(118)  INGENIERIA QUIMICA,FES ZARAGOZA,108,390,334,80,112
2026,Mayo,1,(119)  INGENIERIA QUIMICA METALURGICA,FACULTAD DE QUÍMICA,32,98,81,86,33
2026,Mayo,1,(120)  INGENIERIA GEOMATICA,FACULTAD DE INGENIERÍA,26,85,76,87,26
2026,Mayo,1,(121)  MATEMATICAS APLICADAS Y COMPUTACION,FES ACATLÁN,260,475,427,59,265
2026,Mayo,1,(122)  MATEMATICAS,FACULTAD DE CIENCIAS,121,374,298,94,125
2026,Mayo,1,(123)  URBANISMO,FACULTAD DE ARQUITECTURA,25,125,112,99,26
2026,Mayo,1,(126)  TECNOLOGIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD JURIQUILLA,35,63,56,45,52
2026,Mayo,1,(127)  CIENCIAS DE LA TIERRA,ESCUELA NACIONAL DE CIENCIAS DE LA TIERRA,55,132,114,73,55
2026,Mayo,1,(127)  CIENCIAS DE LA TIERRA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MÉRIDA,28,14,8,47,8
2026,Mayo,1,(127)  CIENCIAS DE LA TIERRA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD JURIQUILLA,35,54,46,40,41
2026,Mayo,1,(128)  INGENIERIA EN ENERGIAS RENOVABLES,INSTITUTO DE ENERGÍAS RENOVABLES,30,41,35,41,32
2026,Mayo,1,(128)  INGENIERIA EN ENERGIAS RENOVABLES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD JURIQUILLA,35,85,66,67,50
2026,Mayo,1,"(130)  ING. EN TELECOMUNICACIONES, SISTEMAS Y ELECTRONICA",FES CUAUTITLÁN,90,397,341,80,92
2026,Mayo,1,(131)  GEOCIENCIAS,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,40,23,22,49,20
2026,Mayo,1,(132)  TECNOLOGIAS PARA LA INFORMACION EN CIENCIAS,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,50,59,48,43,45
2026,Mayo,1,(133)  CIENCIA DE MATERIALES SUSTENTABLES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,44,28,22,40,20
2026,Mayo,1,(134)  FISICA BIOMEDICA,FACULTAD DE CIENCIAS,13,293,236,109,13
2026,Mayo,1,(136)  MATEMATICAS APLICADAS,FACULTAD DE CIENCIAS,32,187,150,100,41
2026,Mayo,1,(137)  INGENIERIA AMBIENTAL,FACULTAD DE INGENIERÍA,19,189,160,105,19
2026,Mayo,1,(139)  INGENIERIA AEROESPACIAL,FACULTAD DE INGENIERÍA,13,1333,1123,115,25
2026,Mayo,1,(140)  MATEMATICAS PARA EL DESARROLLO,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD JURIQUILLA,35,40,32,40,31
2026,Mayo,2,(201)  BIOLOGIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MÉRIDA,25,99,80,78,26
2026,Mayo,2,(201)  BIOLOGIA,FACULTAD DE CIENCIAS,130,1504,1249,106,156
2026,Mayo,2,(201)  BIOLOGIA,FES ZARAGOZA,105,816,691,95,124
2026,Mayo,2,(201)  BIOLOGIA,TLAXCALA,15,40,35,64,25
2026,Mayo,2,(201)  BIOLOGIA,FES IZTACALA,110,770,674,94,119
2026,Mayo,2,(202)  CIRUJANO DENTISTA,FES ZARAGOZA,125,2648,2344,109,174
2026,Mayo,2,(202)  CIRUJANO DENTISTA,FES IZTACALA,148,2884,2566,109,186
2026,Mayo,2,(202)  CIRUJANO DENTISTA,FACULTAD DE ODONTOLOGÍA,115,3060,2590,112,166
2026,Mayo,2,(203)  ENFERMERIA Y OBSTETRICIA,FACULTAD DE ENFERMERIA Y OBSTETRICIA,70,2021,1644,108,74
2026,Mayo,2,(204)  INGENIERIA AGRICOLA,FES CUAUTITLÁN,69,315,243,68,84
2026,Mayo,2,(205)  INGENIERIA EN ALIMENTOS,FES CUAUTITLÁN,121,459,391,61,215
2026,Mayo,2,(207)  MEDICINA VETERINARIA Y ZOOTECNIA,FACULTAD DE MEDICINA VETERINARIA Y ZOOTECNIA,85,4210,3473,113,126
2026,Mayo,2,(207)  MEDICINA VETERINARIA Y ZOOTECNIA,FES CUAUTITLÁN,115,2479,2142,107,136
2026,Mayo,2,(208)  MEDICO CIRUJANO,FES IZTACALA,100,6434,5688,115,205
2026,Mayo,2,(208)  MEDICO CIRUJANO,FACULTAD DE MEDICINA,176,16411,13668,117,279
2026,Mayo,2,(208)  MEDICO CIRUJANO,FES ZARAGOZA,50,5063,4375,117,71
2026,Mayo,2,(209)  OPTOMETRIA,FES IZTACALA,37,320,277,97,39
2026,Mayo,2,(209)  OPTOMETRIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,39,69,56,52,40
2026,Mayo,2,(210)  PSICOLOGIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD JURIQUILLA,40,255,200,80,68
2026,Mayo,2,(210)  PSICOLOGIA,TLAXCALA,8,82,66,92,8
2026,Mayo,2,(210)  PSICOLOGIA,FES ZARAGOZA,150,2762,2437,105,152
2026,Mayo,2,(210)  PSICOLOGIA,FES IZTACALA,110,2458,2161,104,168
2026,Mayo,2,(210)  PSICOLOGIA,FACULTAD DE PSICOLOGÍA,80,4360,3604,112,141
2026,Mayo,2,(211)  QUIMICA,FES CUAUTITLÁN,38,145,134,78,40
2026,Mayo,2,(211)  QUIMICA,FACULTAD DE QUÍMICA,32,450,384,109,32
2026,Mayo,2,(212)  QUIMICA DE ALIMENTOS,FACULTAD DE QUÍMICA,48,557,479,106,48
2026,Mayo,2,(213)  QUIMICA FARMACEUTICO BIOLOGICA,FES ZARAGOZA,55,1556,1353,108,82
2026,Mayo,2,(213)  QUIMICA FARMACEUTICO BIOLOGICA,FACULTAD DE QUÍMICA,60,2509,2175,113,106
2026,Mayo,2,(214)  QUIMICA INDUSTRIAL,FES CUAUTITLÁN,60,248,225,82,65
2026,Mayo,2,(216)  CIENCIAS AMBIENTALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,40,39,29,41,29
2026,Mayo,2,(216)  CIENCIAS AMBIENTALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MÉRIDA,50,37,30,41,29
2026,Mayo,2,(217)  MANEJO SUSTENTABLE DE ZONAS COSTERAS,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MÉRIDA,40,41,34,45,29
2026,Mayo,2,(218)  BIOQUIMICA DIAGNOSTICA,FES CUAUTITLÁN,25,397,342,101,29
2026,Mayo,2,(219)  FARMACIA,FES CUAUTITLÁN,85,260,222,79,89
2026,Mayo,2,(220)  ENFERMERIA,TLAXCALA,8,100,83,87,20
2026,Mayo,2,(220)  ENFERMERIA,FACULTAD DE ENFERMERIA Y OBSTETRICIA,160,1477,1235,99,165
2026,Mayo,2,(220)  ENFERMERIA,FES ZARAGOZA,170,2841,2456,103,174
2026,Mayo,2,(220)  ENFERMERIA,FES IZTACALA,130,1857,1612,102,165
2026,Mayo,2,(221)  FISIOTERAPIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,63,465,370,89,68
2026,Mayo,2,(222)  ODONTOLOGIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,65,1049,884,105,80
2026,Mayo,2,(223)  CIENCIAS AGROGENOMICAS,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,17,72,56,80,18
2026,Mayo,2,(225)  ECOLOGIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,40,20,18,52,18
2026,Mayo,2,(225)  ECOLOGIA,FES IZTACALA,27,117,92,85,27
2026,Mayo,2,(225)  ECOLOGIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MÉRIDA,22,23,21,40,20
2026,Mayo,2,(227)  NUTRIOLOGIA,FES ZARAGOZA,55,1735,1393,109,69
2026,Mayo,2,(228)  ORTESIS Y PROTESIS,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD JURIQUILLA,25,131,110,90,29
2026,Mayo,2,(230)  CIENCIAS AGROFORESTALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,40,42,35,40,30
2026,Mayo,3,(301)  ADMINISTRACION,"ESCUELA NAL. DE ESTUDIOS SUP. OAXACA, OAX.",40,545,418,67,160
2026,Mayo,3,(301)  ADMINISTRACION,FACULTAD DE CONTADURÍA Y ADMINISTRACIÓN,390,7250,6105,108,448
2026,Mayo,3,(301)  ADMINISTRACION,FES CUAUTITLÁN,240,1098,919,81,264
2026,Mayo,3,(301)  ADMINISTRACION,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,45,46,32,41,27
2026,Mayo,3,(302)  CIENCIAS DE LA COMUNICACION,FACULTAD DE CIENCIAS POLÍTICAS Y SOCIALES,69,1682,1401,109,77
2026,Mayo,3,(303)  CIENCIAS POLITICAS Y ADMON PUBLICA,FACULTAD DE CIENCIAS POLÍTICAS Y SOCIALES,61,699,562,104,68
2026,Mayo,3,(303)  CIENCIAS POLITICAS Y ADMON PUBLICA,FES ACATLÁN,70,332,282,84,91
2026,Mayo,3,(304)  CONTADURIA,FES CUAUTITLÁN,325,991,883,74,356
